Category,Product Name,Brand,Price (KSh),Original Price (KSh),Discount %,High Discount Flag,Rating,Review Count,Product URL,Scraped Date,Storage (GB),RAM (GB),Battery (mAh),Camera (MP),Rating Category,Price Category,Value Score
smart-watches,Full Touch Screen Watch Smart Watch - For Android & IOS,Full Touch Screen Watch Smart Watch - For Android & IOS,670,1340,50,FALSE,0,0,https://www.jumia.co.ke/generic-full-touch-screen-watch-smart-watch-for-android-ios-327114584.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.15
smart-watches,Oraimo Watch 6 Lite 2.01 TFT Smart Watch,Oraimo Watch 6 Lite 2.01 TFT Smart Watch,1999,4019,50.3,FALSE,4.2,0,https://www.jumia.co.ke/oraimo-watch-6-lite-2.01-tft-smart-watch-326705826.html,07/26/26 13:55,,,,,Good,Budget (<5k),0.571
smart-watches,Oraimo Watch 6 Pro 1.69'' Full Touch Smart Watch TitaniumGold,Oraimo Watch 6 Pro 1.69'' Full Touch Smart Watch TitaniumGold,3800,6700,43.3,FALSE,4,0,https://www.jumia.co.ke/oraimo-watch-6-pro-1.69-full-touch-smart-watch-titaniumgold-326896674.html,07/26/26 13:55,,,,,Good,Budget (<5k),0.53
smart-watches,"Oraimo Watch Nova 2R Lite 1.43"" AMOLED 30-Day Standby, with Blood Oxygen & Heart rate Monito Smart Watch_ Graphite Black","Oraimo Watch Nova 2R Lite 1.43"" AMOLED 30-Day Standby, with Blood Oxygen & Heart rate Monito Smart Watch_ Graphite Black",3499,5000,30,FALSE,4.7,0,https://www.jumia.co.ke/oraimo-watch-nova-2r-lite-1.43-amoled-30-day-standby-with-blood-oxygen-heart-rate-monito-smart-watch-graphite-black-328134942.html,07/26/26 13:55,,,,,Excellent,Budget (<5k),0.56
smart-watches,ACE-50 Smart Watch Set Watch Ultra 3 + 2 Straps + Mini Speaker Black,ACE-50 Smart Watch Set Watch Ultra 3 + 2 Straps + Mini Speaker Black,469,2285,79.5,TRUE,3.3,0,https://www.jumia.co.ke/generic-ace-50-smart-watch-set-watch-ultra-3-2-straps-mini-speaker-black-296306943.html,07/26/26 13:55,,,,,Average,Budget (<5k),0.568
smart-watches,TiLECC Uitra 8 Smart Watch Dual Band 2-in-1 With Bluetooth Headset,TiLECC Uitra 8 Smart Watch Dual Band 2-in-1 With Bluetooth Headset,1005,2680,62.5,TRUE,4.4,0,https://www.jumia.co.ke/tilecc-uitra-8-smart-watch-dual-band-2-in-1-with-bluetooth-headset-326715000.html,07/26/26 13:55,,,,,Good,Budget (<5k),0.628
smart-watches,KIROTECH Series 11 Smart Watch Large Screen Bluetooth Call IP67 Waterproof Fitness Tracker For Android & iOS-pink,KIROTECH Series 11 Smart Watch Large Screen Bluetooth Call IP67 Waterproof Fitness Tracker For Android & iOS-pink,654,1608,59.3,FALSE,0,0,https://www.jumia.co.ke/kirotech-series-11-smart-watch-large-screen-bluetooth-call-ip67-waterproof-fitness-tracker-for-android-ios-pink-327620756.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.178
smart-watches,T800 Ultra Bluetooth Blood Call Smartwatch Fitness,T800 Ultra Bluetooth Blood Call Smartwatch Fitness,681,1392,51.1,FALSE,3.6,0,https://www.jumia.co.ke/generic-t800-ultra-bluetooth-blood-call-smartwatch-fitness-309478760.html,07/26/26 13:55,,,,,Good,Budget (<5k),0.513
smart-watches,Men's LED Digital Watch Men Sport Watches Fitness Electronic Watch Multifunction Military Sports Watches Clock - Black,Men's LED Digital Watch Men Sport Watches Fitness Electronic Watch Multifunction Military Sports Watches Clock - Black,442,2412,81.7,TRUE,0,0,https://www.jumia.co.ke/generic-mens-led-digital-watch-men-sport-watches-fitness-electronic-watch-multifunction-military-sports-watches-clock-black-325747853.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.245
smart-watches,"2.2"" Smart Watch Heart Rate & Step Counter All-System Compatible","2.2"" Smart Watch Heart Rate & Step Counter All-System Compatible",1072,2010,46.7,FALSE,5,0,https://www.jumia.co.ke/generic-2.2-smart-watch-heart-rate-step-counter-all-system-compatible-325696894.html,07/26/26 13:55,,,,,Excellent,Budget (<5k),0.64
smart-watches,"Itel Smartwatch Edge R1 Pro 043, 1.43 Super “AMOLED Display, 5 minute charge, 24-Hour Usage,IP68 Waterproof","Itel Smartwatch Edge R1 Pro 043, 1.43 Super “AMOLED Display, 5 minute charge, 24-Hour Usage,IP68 Waterproof",3499,5500,36.4,FALSE,4.5,0,https://www.jumia.co.ke/itel-smartwatch-edge-r1-pro-043-1.43-super-amoled-display-5-minute-charge-24-hour-usageip68-waterproof-308793532.html,07/26/26 13:55,,,,,Excellent,Budget (<5k),0.559
smart-watches,"KIROTECH S12 Ultra 3 MAX Smart Watch 2.3"" HD Screen Bluetooth Call IP67 Waterproof Heart Rate Sports Watch For Android & iOS-white","KIROTECH S12 Ultra 3 MAX Smart Watch 2.3"" HD Screen Bluetooth Call IP67 Waterproof Heart Rate Sports Watch For Android & iOS-white",758,2010,62.3,TRUE,0,0,https://www.jumia.co.ke/kirotech-s12-ultra-3-max-smart-watch-2.3-hd-screen-bluetooth-call-ip67-waterproof-heart-rate-sports-watch-for-android-ios-white-327918043.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.187
smart-watches,Minimalism AS11 2.0 inch Smart Watch 6 in 1 Set of Fine Luxury gift,Minimalism AS11 2.0 inch Smart Watch 6 in 1 Set of Fine Luxury gift,949,3006,68.4,TRUE,3.8,0,https://www.jumia.co.ke/generic-minimalism-as11-2.0-inch-smart-watch-6-in-1-set-of-fine-luxury-gift-171365804.html,07/26/26 13:55,,,,,Good,Budget (<5k),0.585
smart-watches,2.09''inch T900U Smart Watch Dual Band 2-in-1 With Bluetooth Headset,2.09''inch T900U  Smart Watch Dual Band 2-in-1 With Bluetooth Headset,630,2412,73.9,TRUE,3.2,0,https://www.jumia.co.ke/2.09inch-t900u-smart-watch-dual-band-2-in-1-with-bluetooth-headset-generic-mpg10322502.html,07/26/26 13:55,,,,,Average,Budget (<5k),0.542
smart-watches,Oraimo Watch Nova N 2.04''AMOLED 2.5D Smart Watch,Oraimo Watch Nova N 2.04''AMOLED 2.5D Smart Watch,3601,6298,42.8,FALSE,4.4,0,https://www.jumia.co.ke/oraimo-watch-nova-n-2.04amoled-2.5d-smart-watch-326229972.html,07/26/26 13:55,,,,,Good,Budget (<5k),0.568
smart-watches,IP67 Smartwatch with Menstrual Cycle Tracking For Commute & Business Wear,IP67 Smartwatch with Menstrual Cycle Tracking For Commute & Business Wear,1809,3752,51.8,FALSE,4.2,0,https://www.jumia.co.ke/hd-waterscratch-resistant-sports-smartwatch-unisex-fits-all-phones-generic-mpg10264691.html,07/26/26 13:55,,,,,Good,Budget (<5k),0.575
smart-watches,Oraimo Watch Nova 2 Lite Smart Watch Smart Watch IP68 Waterproof,Oraimo Watch Nova 2 Lite Smart Watch Smart Watch IP68 Waterproof,4401,5896,25.4,FALSE,4.4,0,https://www.jumia.co.ke/oraimo-watch-nova-2-lite-smart-watch-smart-watch-ip68-waterproof-325728037.html,07/26/26 13:55,,,,,Good,Budget (<5k),0.516
smart-watches,Timack H9 Plus SmartWatch 1.86 inches HD Series Bluetooth Call Heart Rate Clock Waterproof IP67 Fitness Smart Watch Sports Watch For Men Women,Timack H9 Plus SmartWatch 1.86 inches HD Series Bluetooth Call Heart Rate Clock Waterproof IP67 Fitness Smart Watch Sports Watch For Men Women,1059,2679,60.5,TRUE,0,0,https://www.jumia.co.ke/timack-h9-plus-smartwatch-1.86-inches-hd-series-bluetooth-call-heart-rate-clock-waterproof-ip67-fitness-smart-watch-sports-watch-for-men-women-326495136.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.182
smart-watches,"Oraimo Watch GT 1.43"" AMOLED 3ATM GPS Smart Watch with 2 Replaceable Straps","Oraimo Watch GT 1.43"" AMOLED 3ATM GPS Smart Watch with 2 Replaceable Straps",14000,18626,24.8,FALSE,4,0,https://www.jumia.co.ke/oraimo-watch-gt-1.43-amoled-3atm-gps-smart-watch-with-2-replaceable-straps-325364015.html,07/26/26 13:55,,,,,Good,Entry (5k-15k),0.474
smart-watches,KIROTECH Series 11 Smart Watch Large Screen Bluetooth Call IP67 Waterproof Fitness Tracker For Android & iOS-black,KIROTECH Series 11 Smart Watch Large Screen Bluetooth Call IP67 Waterproof Fitness Tracker For Android & iOS-black,654,1340,51.2,FALSE,0,0,https://www.jumia.co.ke/kirotech-series-11-smart-watch-large-screen-bluetooth-call-ip67-waterproof-fitness-tracker-for-android-ios-black-327650251.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.154
smart-watches,Smartwatch,Smartwatch,1699,11974,85.8,TRUE,0,0,https://www.jumia.co.ke/generic-smartwatch-326045531.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.257
smart-watches,KIROTECH Series 11 Smart Watch Large Screen Bluetooth Call IP67 Waterproof Fitness Tracker For Android & iOS-White,KIROTECH Series 11 Smart Watch Large Screen Bluetooth Call IP67 Waterproof Fitness Tracker For Android & iOS-White,654,1340,51.2,FALSE,0,0,https://www.jumia.co.ke/kirotech-series-11-smart-watch-large-screen-bluetooth-call-ip67-waterproof-fitness-tracker-for-android-ios-white-327650255.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.154
smart-watches,"KIROTECH S2000 Smart Watch 7 In 1 Set Bluetooth Calling 2.2"" HD Display IP67 Waterproof Fitness Tracker For Android iOS-Gold","KIROTECH S2000 Smart Watch 7 In 1 Set Bluetooth Calling 2.2"" HD Display IP67 Waterproof Fitness Tracker For Android iOS-Gold",1489,2680,44.4,FALSE,0,0,https://www.jumia.co.ke/kirotech-s2000-smart-watch-7-in-1-set-bluetooth-calling-2.2-hd-display-ip67-waterproof-fitness-tracker-for-android-ios-gold-327814217.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.133
smart-watches,Bluetooth Smart Watch BT Call Health Monitoring Sports Smartwatch,Bluetooth Smart Watch BT Call Health Monitoring Sports Smartwatch,3200,5359,40.3,FALSE,0,0,https://www.jumia.co.ke/generic-bluetooth-smart-watch-bt-call-health-monitoring-sports-smartwatch-327504860.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.121
smart-watches,Kingnote 2.19''Inch C90PRO Smartwatch Native Storm Waterproof Black,Kingnote 2.19''Inch C90PRO Smartwatch Native Storm Waterproof Black,643,1340,52,FALSE,0,0,https://www.jumia.co.ke/kingnote-2.19inch-c90pro-smartwatch-native-storm-waterproof-black-326574878.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.156
smart-watches,Oraimo WATCH 6 LITE 2.01” HD SCREEN SMARTWATCH 4 HOURS HEALTH MONITORING,Oraimo WATCH 6 LITE 2.01” HD SCREEN SMARTWATCH 4 HOURS HEALTH MONITORING,1995,2500,20.2,FALSE,4,0,https://www.jumia.co.ke/oraimo-watch-6-lite-2.01-hd-screen-smartwatch-4-hours-health-monitoring-328166552.html,07/26/26 13:55,,,,,Good,Budget (<5k),0.461
smart-watches,XIAOMI Redmi Watch 5 Active 2.0'' LCD Display Bluetooth Phone Call 5ATM Alexa Built In,XIAOMI Redmi Watch 5 Active 2.0'' LCD Display Bluetooth Phone Call 5ATM Alexa Built In,5199,5719,9.1,FALSE,5,0,https://www.jumia.co.ke/xiaomi-redmi-watch-5-active-2.0-lcd-display-bluetooth-phone-call-5atm-alexa-built-in-326948425.html,07/26/26 13:55,,,,,Excellent,Entry (5k-15k),0.527
smart-watches,"Smart Watch T55 Pro Max + Wireless Earbuds (2 Pairs) + 2 Sport Straps – Fast Charging, Heart Rate, IP67 Waterproof – For iPhone & Android","Smart Watch T55 Pro Max + Wireless Earbuds (2 Pairs) + 2 Sport Straps – Fast Charging, Heart Rate, IP67 Waterproof – For iPhone & Android",1238,2530,51.1,FALSE,3.6,0,https://www.jumia.co.ke/generic-smart-watch-t55-pro-max-wireless-earbuds-2-pairs-2-sport-straps-fast-charging-heart-rate-ip67-waterproof-for-iphone-android-325988998.html,07/26/26 13:55,,,,,Good,Budget (<5k),0.513
smart-watches,Smart Watch Bluetooth Calling 1.39inch HD,Smart Watch Bluetooth Calling 1.39inch HD,3490,4990,30.1,FALSE,3.8,0,https://www.jumia.co.ke/generic-smart-watch-bluetooth-calling-1.39inch-hd-156087725.html,07/26/26 13:55,,,,,Good,Budget (<5k),0.47
smart-watches,XS8 Pro Ultra Smartwatch Bluetooth Call,XS8 Pro Ultra Smartwatch Bluetooth Call,2124,3437,38.2,FALSE,3.3,0,https://www.jumia.co.ke/generic-xs8-pro-ultra-smartwatch-bluetooth-call-110879358.html,07/26/26 13:55,,,,,Average,Budget (<5k),0.445
smart-watches,"S10 Ultra Smart Watch - 2.3"" Touch Screen, Metal, Orange, Bluetooth, Compatible with Android/iOS","S10 Ultra Smart Watch - 2.3"" Touch Screen, Metal, Orange, Bluetooth, Compatible with Android/iOS",702,1997,64.8,TRUE,4.1,0,https://www.jumia.co.ke/generic-s10-ultra-smart-watch-2.3-touch-screen-metal-orange-bluetooth-compatible-with-androidios-325138256.html,07/26/26 13:55,,,,,Good,Budget (<5k),0.604
smart-watches,C7Pro Smart Watch Sports Smart Watch Bluetooth Call Full-Screen Touch Control Health Monitoring,C7Pro Smart Watch Sports Smart Watch Bluetooth Call Full-Screen Touch Control Health Monitoring,860,2680,67.9,TRUE,5,0,https://www.jumia.co.ke/generic-c7pro-smart-watch-sports-smart-watch-bluetooth-call-full-screen-touch-control-health-monitoring-326459316.html,07/26/26 13:55,,,,,Excellent,Budget (<5k),0.704
smart-watches,Oraimo Watch Pro X 1.43'' Amoled IP68 Smart Watch with 2 Replaceable Watch Cases & Straps,Oraimo Watch Pro X 1.43'' Amoled IP68 Smart Watch with 2 Replaceable Watch Cases & Straps,12100,16214,25.4,FALSE,4.7,0,https://www.jumia.co.ke/oraimo-watch-pro-x-1.43-amoled-ip68-smart-watch-with-2-replaceable-watch-cases-straps-325369635.html,07/26/26 13:55,,,,,Excellent,Entry (5k-15k),0.546
smart-watches,Series 10 Ultra7-in-1 Watch Band 2.3 Inch HD Full Touch Screen Smart Bluetooth Call Smart Watch,Series 10 Ultra7-in-1 Watch Band 2.3 Inch HD Full Touch Screen Smart Bluetooth Call Smart Watch,1183,1997,40.8,FALSE,0,0,https://www.jumia.co.ke/generic-series-10-ultra7-in-1-watch-band-2.3-inch-hd-full-touch-screen-smart-bluetooth-call-smart-watch-325138059.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.122
smart-watches,FLAMEDEAL Series 10 2-in-1 Watch Band 2.2-inch HD Full Touch Screen Smart Bluetooth Call Smartwatch + Wireless Bluetooth Headset,FLAMEDEAL Series 10 2-in-1 Watch Band 2.2-inch HD Full Touch Screen Smart Bluetooth Call Smartwatch + Wireless Bluetooth Headset,1514,3028,50,FALSE,5,0,https://www.jumia.co.ke/flamedeal-series-10-2-in-1-watch-band-2.2-inch-hd-full-touch-screen-smart-bluetooth-call-smartwatch-wireless-bluetooth-headset-322482689.html,07/26/26 13:55,,,,,Excellent,Budget (<5k),0.65
smart-watches,"KIROTECH T1000 Ultra 3 Smart Watch 7-in-1 Set 2.3"" HD Display Bluetooth Call IP67 Waterproof Fitness Watch-black","KIROTECH T1000 Ultra 3 Smart Watch 7-in-1 Set 2.3"" HD Display Bluetooth Call IP67 Waterproof Fitness Watch-black",1505,2680,43.8,FALSE,0,0,https://www.jumia.co.ke/kirotech-t1000-ultra-3-smart-watch-7-in-1-set-2.3-hd-display-bluetooth-call-ip67-waterproof-fitness-watch-black-327814028.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.131
smart-watches,2.09''inch C90 Pro Black Smart Watch Dual Band 2-in-1 With Bluetooth Headset Specification,2.09''inch C90 Pro Black  Smart Watch Dual Band 2-in-1 With Bluetooth Headset Specification,791,2680,70.5,TRUE,0,0,https://www.jumia.co.ke/generic-2.09inch-c90-pro-black-smart-watch-dual-band-2-in-1-with-bluetooth-headset-specification-326903023.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.212
smart-watches,"10th Series Smart Watch – Elevate Your Daily Routine with Smart Notifications, Fitness Insights & Premium Craftsmanship","10th Series Smart Watch – Elevate Your Daily Routine with Smart Notifications, Fitness Insights & Premium Craftsmanship",4500,,0,FALSE,0,0,https://www.jumia.co.ke/generic-10th-series-smart-watch-elevate-your-daily-routine-with-smart-notifications-fitness-insights-premium-craftsmanship-326310589.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0
smart-watches,Oraimo Watch Pro AM 1.85 inch AMOLED IP68 Smart Watch,Oraimo Watch Pro AM 1.85 inch AMOLED IP68 Smart Watch,6200,8308,25.4,FALSE,5,0,https://www.jumia.co.ke/oraimo-watch-pro-am-1.85-inch-amoled-ip68-smart-watch-325223122.html,07/26/26 13:55,,,,,Excellent,Entry (5k-15k),0.576
smart-watches,Tecno Watch 3 Active 2.02'' HD Screen BT Call Health Monitoring - Black,Tecno Watch 3 Active 2.02'' HD Screen BT Call Health Monitoring - Black,1699,1999,15,FALSE,0,0,https://www.jumia.co.ke/tecno-watch-3-active-2.02-hd-screen-bt-call-health-monitoring-black-327749707.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.045
smart-watches,I20 Ultra Max Smart Watch Ultra 10 In1,I20 Ultra Max Smart Watch Ultra 10 In1,1264,1983,36.3,FALSE,3.3,0,https://www.jumia.co.ke/generic-i20-ultra-max-smart-watch-ultra-10-in1-310861864.html,07/26/26 13:55,,,,,Average,Budget (<5k),0.439
smart-watches,"Timack T900 Ultra Smart Watch - Bluetooth, IP67 Waterproof, 22 Sport Modes, Black","Timack T900 Ultra Smart Watch - Bluetooth, IP67 Waterproof, 22 Sport Modes, Black",737,2278,67.6,TRUE,3.7,0,https://www.jumia.co.ke/timack-t900-ultra-smart-watch-bluetooth-ip67-waterproof-22-sport-modes-black-325323271.html,07/26/26 13:55,,,,,Good,Budget (<5k),0.573
smart-watches,Bro Toumi Smart Watch Bluetooth Call IP68 Waterproof 2.1inch HEE,Bro Toumi Smart Watch Bluetooth Call IP68 Waterproof 2.1inch HEE,1206,2680,55,FALSE,1,0,https://www.jumia.co.ke/bro-toumi-smart-watch-bluetooth-call-ip68-waterproof-2.1inch-hee-325232729.html,07/26/26 13:55,,,,,Poor,Budget (<5k),0.265
smart-watches,Full Touch Screen Smart Watch - For Android & IOS,Full Touch Screen Smart Watch - For Android & IOS,698,1150,39.3,FALSE,5,0,https://www.jumia.co.ke/generic-full-touch-screen-smart-watch-for-android-ios-314499032.html,07/26/26 13:55,,,,,Excellent,Budget (<5k),0.618
smart-watches,Smart Sports Watch 1.52 Inch Screen BT Call Health Monitoring Smartwatch,Smart Sports Watch 1.52 Inch Screen BT Call Health Monitoring Smartwatch,2999,5359,44,FALSE,0,0,https://www.jumia.co.ke/generic-smart-sports-watch-1.52-inch-screen-bt-call-health-monitoring-smartwatch-327504944.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.132
smart-watches,Popular Smart Watch Wristband Silicone Strap- Blue,Popular Smart Watch Wristband Silicone Strap- Blue,1392,,0,FALSE,0,0,https://www.jumia.co.ke/fashion-popular-smart-watch-wristband-silicone-strap-blue-112100488.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0
smart-watches,Oraimo Watch 6 2.04'' TFT Full Touch Color Screen Smart Watch,Oraimo Watch 6 2.04'' TFT Full Touch Color Screen Smart Watch,3200,4288,25.4,FALSE,5,0,https://www.jumia.co.ke/oraimo-watch-6-2.04-tft-full-touch-color-screen-smart-watch-325578389.html,07/26/26 13:55,,,,,Excellent,Budget (<5k),0.576
smart-watches,Lenovo Smart Watch F101 Bluetooth Call AMOLED Large Screen 490*520px Waterproof-Black,Lenovo Smart Watch F101 Bluetooth Call AMOLED Large Screen 490*520px Waterproof-Black,3618,6700,46,FALSE,0,0,https://www.jumia.co.ke/generic-lenovo-smart-watch-f101-bluetooth-call-amoled-large-screen-490520px-waterproof-black-326582320.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.138
smart-watches,"FLAMEDEAL Series 10 7-in-1 Strap 2.2"" Bluetooth Call Full Touchscreen Smartwatch- For Android and iOS","FLAMEDEAL Series 10 7-in-1 Strap 2.2"" Bluetooth Call Full Touchscreen Smartwatch- For Android and iOS",1339,3028,55.8,FALSE,0,0,https://www.jumia.co.ke/flamedeal-series-10-7-in-1-strap-2.2-bluetooth-call-full-touchscreen-smartwatch-for-android-and-ios-323023515.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.167
smart-watches,IPS HD Touch Smart Watch BT Call Sports Monitoring Long Battery,IPS HD Touch Smart Watch BT Call Sports Monitoring Long Battery,1077,1603,32.8,FALSE,4.2,0,https://www.jumia.co.ke/generic-ips-hd-touch-smart-watch-bt-call-sports-monitoring-long-battery-137426842.html,07/26/26 13:55,,,,,Good,Budget (<5k),0.518
smart-watches,TiLECC 2-in-1 Watch Band Smart Watch 49mm Series 8 Ultra Smart Watch 49mm,TiLECC 2-in-1 Watch Band Smart Watch 49mm Series 8 Ultra Smart Watch 49mm,670,2010,66.7,TRUE,0,0,https://www.jumia.co.ke/tilecc-2-in-1-watch-band-smart-watch-49mm-series-8-ultra-smart-watch-49mm-326714970.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.2
smart-watches,H9Max Smart Watch Double Straps Sports Bluetooth Call Information Notification Touch Screen,H9Max Smart Watch Double Straps Sports Bluetooth Call Information Notification Touch Screen,860,2546,66.2,TRUE,5,0,https://www.jumia.co.ke/h9max-smart-watch-double-straps-sports-bluetooth-call-information-notification-touch-screen-generic-mpg10264729.html,07/26/26 13:55,,,,,Excellent,Budget (<5k),0.699
smart-watches,"Smartwatch H58 Plus Gift Sets Women valentines gift Jewelry Suits Montre Intelligent Smartwatch Connected Smart Watch, Necklace, Earrings, Bracelet, Ring, Analog watch, Smartwatch","Smartwatch H58 Plus Gift Sets Women valentines gift Jewelry Suits Montre Intelligent Smartwatch Connected Smart Watch, Necklace, Earrings, Bracelet, Ring, Analog watch, Smartwatch",1799,1999,10,FALSE,0,0,https://www.jumia.co.ke/generic-smartwatch-h58-plus-gift-sets-women-valentines-gift-jewelry-suits-montre-intelligent-smartwatch-connected-smart-watch-necklace-earrings-bracelet-ring-analog-watch-smartwatch-327594946.html,07/26/26 13:55,,,,,No Rating,Budget (<5k),0.03
smart-watches,Oraimo Original Smart Watch 5 Lite,Oraimo Original Smart Watch 5 Lite,2499,6999,64.3,TRUE,0,0,https://www.jumia.co.ke/oraimo-original-smart-watch-5-lite-328299732.html,07/26/26 13:56,,,,,No Rating,Budget (<5k),0.193
smart-watches,Smart Watch Bluetooth Call Information Push Smart Sports Waterproof Watch,Smart Watch Bluetooth Call Information Push Smart Sports Waterproof Watch,931,2261,58.8,FALSE,0,0,https://www.jumia.co.ke/generic-smart-watch-bluetooth-call-information-push-smart-sports-waterproof-watch-326283425.html,07/26/26 13:56,,,,,No Rating,Budget (<5k),0.176
smart-watches,"Music Pioneer 2.19'' T900 Ultra 2 Smart Watch For Sports,Fitness,Calls,Heart Rate Series 8","Music Pioneer 2.19'' T900 Ultra 2 Smart Watch For Sports,Fitness,Calls,Heart Rate Series 8",1139,1598,28.7,FALSE,3.8,0,https://www.jumia.co.ke/music-pioneer-2.19-t900-ultra-2-smart-watch-for-sportsfitnesscallsheart-rate-series-8-301846182.html,07/26/26 13:56,,,,,Good,Budget (<5k),0.466
smart-watches,XIAOMI S4 Smart Watch 1.43'' AMOLED Display (1YR WRTY),XIAOMI S4 Smart Watch 1.43'' AMOLED Display  (1YR WRTY),18995,27995,32.1,FALSE,0,0,https://www.jumia.co.ke/xiaomi-s4-smart-watch-1.43-amoled-display-1yr-wrty-326187531.html,07/26/26 13:56,,,,,No Rating,Mid-Range (15k-30k),0.096
smart-watches,Vision Plus Fit Pro Smartwatch - Black,Vision Plus Fit Pro Smartwatch - Black,4500,8995,50,FALSE,0,0,https://www.jumia.co.ke/vision-plus-fit-pro-smartwatch-black-325303147.html,07/26/26 13:56,,,,,No Rating,Budget (<5k),0.15
